Titulo;Rua;Metros;Quartos;Banheiro;Garagem;Preço;Link;Id;Concatenados
Setor Marista, Goiânia;Rua 1141;120 m²;3;4;2;R$ 1.340.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-120m2-id-2806585024/?source=ranking%2Crp;2806585024;Setor Marista, GoiâniaRua 1141120 m²34R$ 1.340.000
Setor Marista, Goiânia;Rua 1124;125 m²;3;4;2;R$ 1.495.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-125m2-id-2770418332/?source=ranking%2Crp;2770418332;Setor Marista, GoiâniaRua 1124125 m²34R$ 1.495.000
Setor Marista, Goiânia;Rua 1138;287 m²;4;6;3;R$ 3.599.555;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-287m2-id-2692660993/?source=ranking%2Crp;2692660993;Setor Marista, GoiâniaRua 1138287 m²46R$ 3.599.555
Setor Marista, Goiânia;Rua 1123;111 m²;3;4;2;R$ 1.185.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-111m2-id-2805760516/?source=ranking%2Crp;2805760516;Setor Marista, GoiâniaRua 1123111 m²34R$ 1.185.000
Setor Marista, Goiânia;Rua 13;233 m²;3;5;3;R$ 2.500.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-233m2-id-2801787973/?source=ranking%2Crp;2801787973;Setor Marista, GoiâniaRua 13233 m²35R$ 2.500.000
Setor Marista, Goiânia;Rua 1123;72 m²;2;2;1;R$ 851.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-72m2-id-2805145142/?source=ranking%2Crp;2805145142;Setor Marista, GoiâniaRua 112372 m²22R$ 851.000
Setor Marista, Goiânia;Alameda Coronel Eugênio Jardim;245 m²;4;1;3;R$ 3.080.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-245m2-id-2651921016/?source=ranking%2Crp;2651921016;Setor Marista, GoiâniaAlameda Coronel Eugênio Jardim245 m²41R$ 3.080.000
Setor Marista, Goiânia;Rua 36;326 m²;4;4;4;R$ 4.170.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-326m2-id-2741166179/?source=ranking%2Crp;2741166179;Setor Marista, GoiâniaRua 36326 m²44R$ 4.170.000
Setor Marista, Goiânia;Rua 147;115 m²;3;7;2;R$ 1.370.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-115m2-id-2806586813/?source=ranking%2Crp;2806586813;Setor Marista, GoiâniaRua 147115 m²37R$ 1.370.000
Setor Marista, Goiânia;Alameda Doutor Sebastião Fleury;412 m²;4;6;4;R$ 6.990.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-412m2-id-2493892358/?source=ranking%2Crp;2493892358;Setor Marista, GoiâniaAlameda Doutor Sebastião Fleury412 m²46R$ 6.990.000
Setor Marista, Goiânia;Rua 1122;229 m²;4;5;3;R$ 2.967.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-229m2-id-2804478568/?source=ranking%2Crp;2804478568;Setor Marista, GoiâniaRua 1122229 m²45R$ 2.967.000
Setor Marista, Goiânia;Rua 1138;195 m²;3;4;3;R$ 2.427.232;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-195m2-id-2801402025/?source=ranking%2Crp;2801402025;Setor Marista, GoiâniaRua 1138195 m²34R$ 2.427.232
Setor Marista, Goiânia;Rua 135;176 m²;3;4;3;R$ 1.990.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-176m2-id-2805442551/?source=ranking%2Crp;2805442551;Setor Marista, GoiâniaRua 135176 m²34R$ 1.990.000
Setor Marista, Goiânia;;506 m²;4;5;4;R$ 5.613.371;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-quadra-poliesportiva-setor-marista-goiania-506m2-id-2702439575/?source=ranking%2Crp;2702439575;Setor Marista, Goiânianan506 m²45R$ 5.613.371
Setor Marista, Goiânia;Rua T 53;538 m²;4;7;6;R$ 7.490.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-538m2-id-2795426748/?source=ranking%2Crp;2795426748;Setor Marista, GoiâniaRua T 53538 m²47R$ 7.490.000
Setor Marista, Goiânia;Rua 135;121 m²;3;4;2;R$ 1.290.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-121m2-id-2755112594/?source=ranking%2Crp;2755112594;Setor Marista, GoiâniaRua 135121 m²34R$ 1.290.000
Setor Marista, Goiânia;Rua 146;267 m²;4;4;2;R$ 4.800.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-267m2-id-2549913055/?source=ranking%2Crp;2549913055;Setor Marista, GoiâniaRua 146267 m²44R$ 4.800.000
Setor Marista, Goiânia;;412 m²;4;5;4;R$ 5.613.371;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-quadra-poliesportiva-setor-marista-goiania-412m2-id-2795430417/?source=ranking%2Crp;2795430417;Setor Marista, Goiânianan412 m²45R$ 5.613.371
Setor Marista, Goiânia;;322 m²;4;5;4;R$ 5.613.371;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-lavabo-setor-marista-goiania-322m2-id-2795430120/?source=ranking%2Crp;2795430120;Setor Marista, Goiânianan322 m²45R$ 5.613.371
Setor Marista, Goiânia;Rua 1128;81 m²;3;3;1;R$ 850.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-81m2-id-2805758834/?source=ranking%2Crp;2805758834;Setor Marista, GoiâniaRua 112881 m²33R$ 850.000
Setor Marista, Goiânia;Rua 1125;139 m²;3;4;0;R$ 1.672.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-139m2-id-2801677620/?source=ranking%2Crp;2801677620;Setor Marista, GoiâniaRua 1125139 m²34R$ 1.672.000
Setor Marista, Goiânia;Rua 24;66 m²;2;2;1;R$ 845.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-66m2-id-2805761319/?source=ranking%2Crp;2805761319;Setor Marista, GoiâniaRua 2466 m²22R$ 845.000
Setor Marista, Goiânia;Rua 1141;198 m²;3;4;3;R$ 2.000.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-198m2-id-2806071698/?source=ranking%2Crp;2806071698;Setor Marista, GoiâniaRua 1141198 m²34R$ 2.000.000
Setor Marista, Goiânia;Rua 24;83 m²;3;3;1;R$ 960.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-83m2-id-2805758623/?source=ranking%2Crp;2805758623;Setor Marista, GoiâniaRua 2483 m²33R$ 960.000
Setor Marista, Goiânia;Rua 32;523 m²;4;5;4;R$ 6.221.071;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-523m2-id-2710712895/?source=ranking%2Crp;2710712895;Setor Marista, GoiâniaRua 32523 m²45R$ 6.221.071
Setor Marista, Goiânia;Rua 1121;248 m²;4;4;4;R$ 3.025.844;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-248m2-id-2773521415/?source=ranking%2Crp;2773521415;Setor Marista, GoiâniaRua 1121248 m²44R$ 3.025.844
Setor Marista, Goiânia;Rua 1141;224 m²;4;5;3;R$ 2.760.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-224m2-id-2784957529/?source=ranking%2Crp;2784957529;Setor Marista, GoiâniaRua 1141224 m²45R$ 2.760.000
Setor Marista, Goiânia;Rua 1128;150 m²;3;4;2;R$ 2.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-150m2-id-2805444122/?source=ranking%2Crp;2805444122;Setor Marista, GoiâniaRua 1128150 m²34R$ 2.300.000
Setor Marista, Goiânia;Alameda Coronel Eugênio Jardim;370 m²;4;6;4;R$ 5.400.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-370m2-id-2758260231/?source=ranking%2Crp;2758260231;Setor Marista, GoiâniaAlameda Coronel Eugênio Jardim370 m²46R$ 5.400.000
Setor Marista, Goiânia;Rua 1138;122 m²;3;4;2;R$ 1.290.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-122m2-id-2806586515/?source=ranking%2Crp;2806586515;Setor Marista, GoiâniaRua 1138122 m²34R$ 1.290.000
Setor Marista, Goiânia;Rua 1124;125 m²;3;3;2;R$ 1.570.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-125m2-id-2786152043/?source=ranking%2Crp;2786152043;Setor Marista, GoiâniaRua 1124125 m²33R$ 1.570.000
Setor Marista, Goiânia;Rua 1141;233 m²;4;6;3;R$ 2.550.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-233m2-id-2805495423/?source=ranking%2Crp;2805495423;Setor Marista, GoiâniaRua 1141233 m²46R$ 2.550.000
Setor Marista, Goiânia;Rua 146;270 m²;4;6;3;R$ 4.620.851;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-270m2-id-2804794987/?source=ranking%2Crp;2804794987;Setor Marista, GoiâniaRua 146270 m²46R$ 4.620.851
Setor Marista, Goiânia;Alameda Coronel Eugênio Jardim;365 m²;4;6;4;R$ 4.970.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-365m2-id-2800315836/?source=ranking%2Crp;2800315836;Setor Marista, GoiâniaAlameda Coronel Eugênio Jardim365 m²46R$ 4.970.000
Setor Marista, Goiânia;Rua 1141;228 m²;4;5;3;R$ 2.080.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-228m2-id-2797764330/?source=ranking%2Crp;2797764330;Setor Marista, GoiâniaRua 1141228 m²45R$ 2.080.000
Setor Marista, Goiânia;Rua 1141;333 m²;3;5;3;R$ 3.600.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-333m2-id-2558370935/?source=ranking%2Crp;2558370935;Setor Marista, GoiâniaRua 1141333 m²35R$ 3.600.000
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;260 m²;4;6;4;R$ 2.790.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-260m2-id-2805352040/?source=ranking%2Crp;2805352040;Setor Marista, GoiâniaRua Amélia Artiaga Jardim260 m²46R$ 2.790.000
Setor Marista, Goiânia;Alameda Coronel Eugênio Jardim;271 m²;4;5;4;R$ 3.969.533;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-271m2-id-2804740629/?source=ranking%2Crp;2804740629;Setor Marista, GoiâniaAlameda Coronel Eugênio Jardim271 m²45R$ 3.969.533
Setor Marista, Goiânia;Rua 1141;436 m²;3;4;4;R$ 3.490.000;https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-setor-marista-goiania-436m2-id-2695679998/?source=ranking%2Crp;2695679998;Setor Marista, GoiâniaRua 1141436 m²34R$ 3.490.000
Setor Marista, Goiânia;Rua 1141;221 m²;4;6;4;R$ 2.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-221m2-id-2804184072/?source=ranking%2Crp;2804184072;Setor Marista, GoiâniaRua 1141221 m²46R$ 2.300.000
Setor Marista, Goiânia;Rua 148;282 m²;4;6;4;R$ 3.999.990;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-282m2-id-2446441400/?source=ranking%2Crp;2446441400;Setor Marista, GoiâniaRua 148282 m²46R$ 3.999.990
Setor Marista, Goiânia;Rua 137;139 m²;3;4;3;R$ 1.680.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-139m2-id-2807018816/?source=ranking%2Crp;2807018816;Setor Marista, GoiâniaRua 137139 m²34R$ 1.680.000
Setor Marista, Goiânia;Rua 135;178 m²;3;5;3;R$ 1.880.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-178m2-id-2775539313/?source=ranking%2Crp;2775539313;Setor Marista, GoiâniaRua 135178 m²35R$ 1.880.000
Setor Marista, Goiânia;;86 m²;2;3;0;R$ 902.020;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-86m2-id-2807136618/?source=ranking%2Crp;2807136618;Setor Marista, Goiânianan86 m²23R$ 902.020
Setor Marista, Goiânia;Rua 24;160 m²;3;4;3;R$ 1.750.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-160m2-id-2764730138/?source=ranking%2Crp;2764730138;Setor Marista, GoiâniaRua 24160 m²34R$ 1.750.000
Setor Marista, Goiânia;Rua 1128;150 m²;3;5;2;R$ 2.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-150m2-id-2805418935/?source=ranking%2Crp;2805418935;Setor Marista, GoiâniaRua 1128150 m²35R$ 2.300.000
Setor Marista, Goiânia;Rua 1122;233 m²;4;6;3;R$ 2.900.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-233m2-id-2805760322/?source=ranking%2Crp;2805760322;Setor Marista, GoiâniaRua 1122233 m²46R$ 2.900.000
Setor Marista, Goiânia;Rua 34-A;206 m²;3;4;3;R$ 2.399.800;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-206m2-id-2766290370/?source=ranking%2Crp;2766290370;Setor Marista, GoiâniaRua 34-A206 m²34R$ 2.399.800
Setor Marista, Goiânia;Rua 34;342 m²;3;5;34;R$ 4.160.000;https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-setor-marista-goiania-342m2-id-2644774877/?source=ranking%2Crp;2644774877;Setor Marista, GoiâniaRua 34342 m²35R$ 4.160.000
Setor Marista, Goiânia;Rua 148;404 m²;5;6;5;R$ 6.000.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-mobiliado-setor-marista-goiania-404m2-id-2753496097/?source=ranking%2Crp;2753496097;Setor Marista, GoiâniaRua 148404 m²56R$ 6.000.000
Setor Marista, Goiânia;Rua 145;138 m²;3;5;2;R$ 1.355.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-138m2-id-2806883016/?source=ranking%2Crp;2806883016;Setor Marista, GoiâniaRua 145138 m²35R$ 1.355.000
Setor Marista, Goiânia;Rua 24;125 m²;3;3;2;R$ 1.290.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-125m2-id-2797542881/?source=ranking%2Crp;2797542881;Setor Marista, GoiâniaRua 24125 m²33R$ 1.290.000
Setor Marista, Goiânia;Rua 1141;411 m²;4;5;3;R$ 4.410.000;https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-piscina-setor-marista-goiania-411m2-id-2669739023/?source=ranking%2Crp;2669739023;Setor Marista, GoiâniaRua 1141411 m²45R$ 4.410.000
Setor Marista, Goiânia;;206 m²;3;4;3;R$ 2.372.579;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-interfone-setor-marista-goiania-206m2-id-2644124875/?source=ranking%2Crp;2644124875;Setor Marista, Goiânianan206 m²34R$ 2.372.579
Setor Marista, Goiânia;Rua 26;209 m²;3;3;2;R$ 2.541.235;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-209m2-id-2788917418/?source=ranking%2Crp;2788917418;Setor Marista, GoiâniaRua 26209 m²33R$ 2.541.235
Setor Marista, Goiânia;;43 m²;1;1;0;R$ 515.641;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-43m2-id-2807136525/?source=ranking%2Crp;2807136525;Setor Marista, Goiânianan43 m²11R$ 515.641
Setor Marista, Goiânia;Rua 1141;256 m²;4;6;3;R$ 2.490.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-256m2-id-2649882477/?source=ranking%2Crp;2649882477;Setor Marista, GoiâniaRua 1141256 m²46R$ 2.490.000
Setor Marista, Goiânia;Avenida D;123 m²;3;3;2;R$ 1.990.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-123m2-id-2782635741/?source=ranking%2Crp;2782635741;Setor Marista, GoiâniaAvenida D123 m²33R$ 1.990.000
Setor Marista, Goiânia;Rua T 53;420 m²;5;7;6;R$ 7.490.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-com-piscina-setor-marista-goiania-420m2-id-2795430220/?source=ranking%2Crp;2795430220;Setor Marista, GoiâniaRua T 53420 m²57R$ 7.490.000
Setor Marista, Goiânia;Rua 1138;287 m²;4;5;4;R$ 3.690.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-287m2-id-2769503521/?source=ranking%2Crp;2769503521;Setor Marista, GoiâniaRua 1138287 m²45R$ 3.690.000
Setor Marista, Goiânia;Rua 1124;158 m²;3;5;2;R$ 2.157.257;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-158m2-id-2805761221/?source=ranking%2Crp;2805761221;Setor Marista, GoiâniaRua 1124158 m²35R$ 2.157.257
Setor Marista, Goiânia;Alameda Ricardo Paranhos;265 m²;4;5;0;R$ 3.500.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-265m2-id-2806434859/?source=ranking%2Crp;2806434859;Setor Marista, GoiâniaAlameda Ricardo Paranhos265 m²45R$ 3.500.000
Setor Marista, Goiânia;Rua 24;160 m²;3;5;3;R$ 1.800.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-160m2-id-2804543920/?source=ranking%2Crp;2804543920;Setor Marista, GoiâniaRua 24160 m²35R$ 1.800.000
Setor Marista, Goiânia;Rua 1141;174 m²;3;4;2;R$ 2.050.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-174m2-id-2681177239/?source=ranking%2Crp;2681177239;Setor Marista, GoiâniaRua 1141174 m²34R$ 2.050.000
Setor Marista, Goiânia;Rua 38;136 m²;3;1;2;R$ 1.400.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-136m2-id-2806203413/?source=ranking%2Crp;2806203413;Setor Marista, GoiâniaRua 38136 m²31R$ 1.400.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;265 m²;4;6;4;R$ 2.700.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-265m2-id-2675326823/?source=ranking%2Crp;2675326823;Setor Marista, GoiâniaAlameda Ricardo Paranhos265 m²46R$ 2.700.000
Setor Marista, Goiânia;Rua 1126;243 m²;4;6;3;R$ 3.340.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-243m2-id-2805760319/?source=ranking%2Crp;2805760319;Setor Marista, GoiâniaRua 1126243 m²46R$ 3.340.000
Setor Marista, Goiânia;Rua 26;281 m²;4;5;3;R$ 3.428.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-setor-marista-goiania-281m2-id-2788641048/?source=ranking%2Crp;2788641048;Setor Marista, GoiâniaRua 26281 m²45R$ 3.428.000
Setor Marista, Goiânia;;155 m²;3;4;2;R$ 1.350.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-155m2-id-2805767118/?source=ranking%2Crp;2805767118;Setor Marista, Goiânianan155 m²34R$ 1.350.000
Setor Marista, Goiânia;Rua 146;160 m²;3;5;2;R$ 1.597.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-160m2-id-2630167667/?source=ranking%2Crp;2630167667;Setor Marista, GoiâniaRua 146160 m²35R$ 1.597.000
Setor Marista, Goiânia;Rua 1138;195 m²;3;5;3;R$ 2.290.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-195m2-id-2805758828/?source=ranking%2Crp;2805758828;Setor Marista, GoiâniaRua 1138195 m²35R$ 2.290.000
Setor Marista, Goiânia;Rua Mário Bittar;99 m²;3;4;2;R$ 790.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-99m2-id-2754261101/?source=ranking%2Crp;2754261101;Setor Marista, GoiâniaRua Mário Bittar99 m²34R$ 790.000
Setor Marista, Goiânia;Rua 42;135 m²;3;4;2;R$ 1.150.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-135m2-id-2806586420/?source=ranking%2Crp;2806586420;Setor Marista, GoiâniaRua 42135 m²34R$ 1.150.000
Setor Marista, Goiânia;;228 m²;4;5;3;R$ 2.500.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-elevador-setor-marista-goiania-228m2-id-2766828623/?source=ranking%2Crp;2766828623;Setor Marista, Goiânianan228 m²45R$ 2.500.000
Setor Marista, Goiânia;Rua 1141;370 m²;4;6;4;R$ 4.900.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-370m2-id-2761718016/?source=ranking%2Crp;2761718016;Setor Marista, GoiâniaRua 1141370 m²46R$ 4.900.000
Setor Marista, Goiânia;Rua 1141;256 m²;4;6;3;R$ 2.350.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-256m2-id-2794104719/?source=ranking%2Crp;2794104719;Setor Marista, GoiâniaRua 1141256 m²46R$ 2.350.000
Setor Marista, Goiânia;Rua 1141;185 m²;3;4;2;R$ 2.095.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-185m2-id-2805757633/?source=ranking%2Crp;2805757633;Setor Marista, GoiâniaRua 1141185 m²34R$ 2.095.000
Setor Marista, Goiânia;Rua 145;153 m²;3;7;2;R$ 1.950.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-153m2-id-2800313777/?source=ranking%2Crp;2800313777;Setor Marista, GoiâniaRua 145153 m²37R$ 1.950.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;200 m²;3;4;4;R$ 3.500.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-200m2-id-2805135318/?source=ranking%2Crp;2805135318;Setor Marista, GoiâniaAlameda Ricardo Paranhos200 m²34R$ 3.500.000
Setor Marista, Goiânia;Rua T 53;393 m²;4;6;4;R$ 7.068.256;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-393m2-id-2730648433/?source=ranking%2Crp;2730648433;Setor Marista, GoiâniaRua T 53393 m²46R$ 7.068.256
Setor Marista, Goiânia;Rua 1121;218 m²;4;6;3;R$ 2.665.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-218m2-id-2805758930/?source=ranking%2Crp;2805758930;Setor Marista, GoiâniaRua 1121218 m²46R$ 2.665.000
Setor Marista, Goiânia;Rua 148;237 m²;4;5;4;R$ 2.800.000;https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-churrasqueira-setor-marista-goiania-237m2-id-2805258943/?source=ranking%2Crp;2805258943;Setor Marista, GoiâniaRua 148237 m²45R$ 2.800.000
